CustomerID,Frequency,Recency,AveragePurchaseAmount,Cluster
13716.0,1,270,6.584761904761905,High Value Customer
13717.0,7,57,13.905436893203886,Medium-Value Customers
13718.0,2,159,25.545833333333334,High Value Customer
13719.0,5,16,17.361333333333334,Medium-Value Customers
13720.0,4,117,18.602325581395345,Medium-Value Customers
13721.0,1,274,18.719285714285714,High Value Customer
13722.0,4,32,27.548372093023264,Medium-Value Customers
13723.0,1,188,33.30833333333334,High Value Customer
13725.0,11,38,15.337372881355934,Medium-Value Customers
13726.0,2,101,25.706190476190482,Medium-Value Customers
13727.0,2,29,16.674000000000003,Medium-Value Customers
13728.0,6,108,16.129206349206346,Medium-Value Customers
13730.0,2,136,17.502325581395343,High Value Customer
13731.0,2,159,16.06815789473684,High Value Customer
13732.0,1,29,14.904848484848486,Medium-Value Customers
13735.0,8,25,13.298942307692293,Medium-Value Customers
13736.0,3,242,3.731958762886598,High Value Customer
13737.0,1,201,11.319999999999999,High Value Customer
13739.0,1,19,72.3,Medium-Value Customers
13740.0,1,241,15.25,High Value Customer
13741.0,4,4,19.038,Medium-Value Customers
13742.0,14,17,9.605015479876164,Medium-Value Customers
13743.0,8,1,31.908333333333324,Medium-Value Customers
13744.0,2,215,16.060555555555553,High Value Customer
13745.0,2,33,11.213076923076922,Medium-Value Customers
13747.0,1,697,79.6,High Value Customer
13748.0,5,159,33.86607142857142,High Value Customer
13750.0,5,54,68.63583333333332,Medium-Value Customers
13751.0,1,289,32.91666666666666,High Value Customer
13752.0,6,96,15.608947368421056,Medium-Value Customers
13753.0,1,288,21.178857142857144,High Value Customer
13754.0,2,33,23.55,Medium-Value Customers
13755.0,10,10,6.281865889212831,Medium-Value Customers
13756.0,15,19,35.97986013986011,Medium-Value Customers
13758.0,7,12,27.26965811965813,Medium-Value Customers
13759.0,2,72,26.3764,Medium-Value Customers
13760.0,2,55,5.0314035087719295,Medium-Value Customers
13761.0,2,51,15.295000000000002,Medium-Value Customers
13762.0,2,205,3.045183153257572e-15,High Value Customer
13763.0,3,153,99.38,High Value Customer
13764.0,3,71,7.316153846153847,Medium-Value Customers
13767.0,52,26,42.47045112781957,Medium-Value Customers
13769.0,16,60,19.383706293706286,Medium-Value Customers
13771.0,5,180,21.930833333333343,High Value Customer
13772.0,3,182,6.396214689265538,High Value Customer
13774.0,1,82,15.68181818181818,Medium-Value Customers
13777.0,41,10,117.57237442922367,Medium-Value Customers
13778.0,1,104,19.855555555555554,Medium-Value Customers
13780.0,2,171,6.315964912280702,High Value Customer
13781.0,1,281,7.520000000000001,High Value Customer
13782.0,6,13,7.930434782608689,Medium-Value Customers
13784.0,11,10,79.4448387096774,Medium-Value Customers
13786.0,1,516,32.91428571428572,High Value Customer
13787.0,2,76,9.969032258064518,Medium-Value Customers
13790.0,1,212,7.75111111111111,High Value Customer
13791.0,3,44,61.62823529411765,Medium-Value Customers
13792.0,2,244,15.04230769230769,High Value Customer
13798.0,63,1,82.80505694760811,Medium-Value Customers
13799.0,2,117,17.66307692307693,High Value Customer
13800.0,1,283,16.91878787878787,High Value Customer
13801.0,1,244,14.121739130434781,High Value Customer
13802.0,6,139,59.185909090909114,Medium-Value Customers
13803.0,1,256,16.29823529411765,High Value Customer
13804.0,7,79,19.239343065693433,Medium-Value Customers
13805.0,2,53,71.12307692307692,Medium-Value Customers
13806.0,1,153,25.637999999999998,High Value Customer
13807.0,1,516,16.085714285714285,High Value Customer
13808.0,5,47,22.995526315789476,Medium-Value Customers
13809.0,1,161,12.920833333333334,High Value Customer
13810.0,4,29,24.986388888888882,Medium-Value Customers
13811.0,4,95,42.267857142857146,Medium-Value Customers
13812.0,3,43,14.97222222222222,Medium-Value Customers
13813.0,5,31,19.062112676056334,Medium-Value Customers
13814.0,3,57,26.933103448275865,Medium-Value Customers
13815.0,5,23,22.68310734463276,Medium-Value Customers
13816.0,4,24,16.819393939393937,Medium-Value Customers
13817.0,2,59,15.957499999999996,Medium-Value Customers
13819.0,3,38,31.676388888888887,Medium-Value Customers
13821.0,2,145,6.536271186440678,High Value Customer
13822.0,2,41,6.583333333333335,Medium-Value Customers
13823.0,2,19,23.9415,Medium-Value Customers
13824.0,5,6,36.93347826086956,Medium-Value Customers
13826.0,2,177,14.554166666666667,High Value Customer
13827.0,3,58,4.43064516129032,Medium-Value Customers
13828.0,1,23,13.966000000000003,Medium-Value Customers
13829.0,1,360,-102.0,High Value Customer
13831.0,6,17,29.77013513513513,Medium-Value Customers
13832.0,2,18,10.237499999999999,Medium-Value Customers
13833.0,1,278,13.268965517241377,High Value Customer
13835.0,4,26,15.174000000000001,Medium-Value Customers
13837.0,2,5,14.275789473684213,Medium-Value Customers
13838.0,4,118,3.975459770114942,Medium-Value Customers
13841.0,1,340,85.0,High Value Customer
13842.0,9,0,16.435048543689316,Medium-Value Customers
13844.0,1,12,18.081,Medium-Value Customers
13845.0,1,183,34.775555555555556,High Value Customer
13846.0,4,25,14.613965517241386,Medium-Value Customers
13848.0,3,123,251.0,High Value Customer
13849.0,2,52,15.227227722772279,Medium-Value Customers
13850.0,2,0,16.880957446808505,Medium-Value Customers
13851.0,3,215,32.73407407407407,High Value Customer
13853.0,2,58,44.03916666666667,Medium-Value Customers
13854.0,29,1,70.39491228070175,Medium-Value Customers
13856.0,5,95,21.376470588235293,Medium-Value Customers
13858.0,1,58,19.65181818181818,Medium-Value Customers
13859.0,1,327,7.184285714285714,High Value Customer
13860.0,6,15,16.10389610389611,Medium-Value Customers
13862.0,10,19,15.403591549295784,Medium-Value Customers
13863.0,2,128,13.616363636363637,High Value Customer
13865.0,4,0,16.718666666666667,Medium-Value Customers
13866.0,1,75,20.81,Medium-Value Customers
13867.0,3,75,16.64409836065574,Medium-Value Customers
13868.0,2,301,96.74363636363637,High Value Customer
13869.0,4,124,10.11384364820848,Medium-Value Customers
13870.0,10,41,23.315677966101703,Medium-Value Customers
13871.0,14,23,18.90473372781066,Medium-Value Customers
13873.0,4,2,15.904166666666669,Medium-Value Customers
13874.0,1,358,30.025000000000002,High Value Customer
13875.0,5,38,17.18067307692308,Medium-Value Customers
13876.0,1,153,17.52857142857143,High Value Customer
13877.0,1,87,39.080000000000005,Medium-Value Customers
13878.0,1,55,35.598055555555554,Medium-Value Customers
13880.0,13,22,19.513757575757577,Medium-Value Customers
13881.0,22,12,94.38622222222219,Medium-Value Customers
13882.0,6,12,17.14060606060606,Medium-Value Customers
13883.0,9,4,16.37903225806451,Medium-Value Customers
13884.0,6,31,13.02166666666667,Medium-Value Customers
13885.0,2,201,18.100000000000005,High Value Customer
13886.0,1,72,15.222500000000002,Medium-Value Customers
13887.0,1,204,18.39736842105263,High Value Customer
13888.0,2,2,15.14075,Medium-Value Customers
13889.0,1,123,27.793333333333333,High Value Customer
13890.0,14,19,16.323333333333327,Medium-Value Customers
13892.0,4,27,23.443333333333335,Medium-Value Customers
13893.0,1,298,39.1,High Value Customer
13894.0,5,23,17.865666666666662,Medium-Value Customers
13895.0,5,22,21.748907563025206,Medium-Value Customers
13897.0,1,51,18.303529411764703,Medium-Value Customers
13898.0,1,326,12.994166666666667,High Value Customer
13899.0,2,17,20.44842105263158,Medium-Value Customers
13900.0,3,94,17.231395348837204,Medium-Value Customers
13901.0,5,73,19.242953020134227,Medium-Value Customers
13904.0,2,295,12.79384615384615,High Value Customer
13908.0,5,4,18.62738095238094,Medium-Value Customers
13911.0,9,58,17.438581081081075,Medium-Value Customers
13914.0,3,12,18.057352941176468,Medium-Value Customers
13917.0,2,50,15.113333333333335,Medium-Value Customers
13918.0,2,50,40.428000000000004,Medium-Value Customers
13919.0,3,30,10.610909090909093,Medium-Value Customers
13922.0,1,352,24.607142857142854,High Value Customer
13923.0,1,54,17.556500000000003,Medium-Value Customers
13924.0,11,10,12.277956204379565,Medium-Value Customers
13925.0,6,63,13.70333333333333,Medium-Value Customers
13926.0,1,24,20.35,Medium-Value Customers
13927.0,1,75,16.61857142857143,Medium-Value Customers
13928.0,4,11,17.206296296296294,Medium-Value Customers
13929.0,3,170,80.285,High Value Customer
13930.0,2,58,19.843529411764703,Medium-Value Customers
13931.0,3,86,20.863220338983055,Medium-Value Customers
13932.0,1,295,19.2125,High Value Customer
13933.0,2,110,26.469130434782603,Medium-Value Customers
13934.0,1,264,29.74516129032257,High Value Customer
13936.0,2,171,13.38074074074074,High Value Customer
13937.0,1,170,17.65,High Value Customer
13938.0,1,243,10.237142857142857,High Value Customer
13939.0,4,24,12.103260869565215,Medium-Value Customers
13940.0,4,18,17.125306122448983,Medium-Value Customers
13941.0,7,22,104.51936170212765,Medium-Value Customers
13946.0,3,80,51.051818181818184,Medium-Value Customers
13947.0,1,214,18.119999999999997,High Value Customer
13948.0,1,361,33.99999999999999,High Value Customer
13949.0,6,25,15.170749999999984,Medium-Value Customers
13950.0,5,12,20.23777777777778,Medium-Value Customers
13951.0,3,177,17.293589743589738,High Value Customer
13952.0,3,4,23.52239855072464,Medium-Value Customers
13953.0,7,53,175.78400000000002,Medium-Value Customers
13954.0,3,58,12.619666666666664,Medium-Value Customers
13955.0,2,125,9.786666666666665,High Value Customer
13956.0,5,55,6.752763157894739,Medium-Value Customers
13958.0,1,666,-20.490000000000002,High Value Customer
13959.0,3,80,6.502173913043477,Medium-Value Customers
13960.0,2,22,19.185,Medium-Value Customers
13962.0,2,22,15.413636363636364,Medium-Value Customers
13963.0,4,252,18.986857142857144,High Value Customer
13967.0,1,146,40.35,High Value Customer
13969.0,20,17,14.196982622432861,Medium-Value Customers
13971.0,11,4,17.102658227848096,Medium-Value Customers
13972.0,2,71,12.683333333333339,Medium-Value Customers
13973.0,1,288,24.063636363636363,High Value Customer
13974.0,1,50,14.771071428571428,Medium-Value Customers
13975.0,7,37,7.362441176470587,Medium-Value Customers
13976.0,1,207,35.79800000000001,High Value Customer
13978.0,2,15,13.119333333333334,Medium-Value Customers
13979.0,1,74,16.108703703703707,Medium-Value Customers
13980.0,1,61,18.194545454545455,Medium-Value Customers
13982.0,5,40,16.183565217391305,Medium-Value Customers
13983.0,13,0,23.129107142857144,Medium-Value Customers
13984.0,6,27,28.707647058823532,Medium-Value Customers
13985.0,16,0,19.899518413597747,Medium-Value Customers
13986.0,1,18,24.650769230769235,Medium-Value Customers
13988.0,9,20,17.149790794979083,Medium-Value Customers
13989.0,2,214,30.879999999999992,High Value Customer
13990.0,1,66,19.45625,Medium-Value Customers
13991.0,7,13,9.891046511627906,Medium-Value Customers
13992.0,1,90,15.36,Medium-Value Customers
13993.0,12,31,27.27728,Medium-Value Customers
13994.0,6,40,14.923483870967747,Medium-Value Customers
13995.0,6,16,15.902183908045975,Medium-Value Customers
13999.0,15,11,18.232358490566053,Medium-Value Customers
14000.0,2,5,39.606875,Medium-Value Customers
14001.0,4,46,50.75825,Medium-Value Customers
14002.0,2,135,11.270851063829788,High Value Customer
14004.0,7,44,26.799064327485375,Medium-Value Customers
14005.0,5,10,34.22285714285715,Medium-Value Customers
14006.0,3,6,32.073,Medium-Value Customers
14009.0,3,199,15.589318181818179,High Value Customer
14012.0,1,160,29.89090909090909,High Value Customer
14013.0,3,98,13.91235294117647,Medium-Value Customers
14014.0,1,78,12.953333333333335,Medium-Value Customers
14015.0,1,53,45.867000000000004,Medium-Value Customers
14016.0,5,125,26.718888888888888,Medium-Value Customers
14019.0,4,47,20.572941176470597,Medium-Value Customers
14020.0,2,1,16.482051282051284,Medium-Value Customers
14021.0,3,5,28.722727272727276,Medium-Value Customers
14022.0,1,226,15.714285714285714,High Value Customer
14023.0,2,281,18.84096774193548,High Value Customer
14024.0,2,63,20.48125,Medium-Value Customers
14027.0,1,61,17.470000000000002,Medium-Value Customers
14029.0,2,145,31.17733333333333,High Value Customer
14030.0,8,19,9.71230452674897,Medium-Value Customers
14031.0,23,22,56.72341085271315,Medium-Value Customers
14032.0,18,6,19.275263157894745,Medium-Value Customers
14034.0,4,23,5.565434782608696,Medium-Value Customers
14035.0,5,29,21.63666666666667,Medium-Value Customers
14036.0,1,285,16.490789473684206,High Value Customer
14037.0,2,177,5.257142857142859,High Value Customer
14038.0,4,79,16.71483870967741,Medium-Value Customers
14039.0,1,182,25.366666666666664,High Value Customer
14040.0,15,9,14.697883817427384,Medium-Value Customers
14041.0,1,267,6.733809523809524,High Value Customer
14044.0,4,27,3.123540669856456,Medium-Value Customers
14045.0,4,110,276.625,Medium-Value Customers
14046.0,1,285,11.070714285714285,High Value Customer
14047.0,7,74,37.94147058823529,Medium-Value Customers
14048.0,2,160,4.262840909090908,High Value Customer
14049.0,6,17,11.166633663366328,Medium-Value Customers
14050.0,2,107,13.821481481481484,Medium-Value Customers
14051.0,26,18,71.9876279069767,Medium-Value Customers
14052.0,1,20,4.024285714285713,Medium-Value Customers
14053.0,2,155,65.0625,High Value Customer
14054.0,1,214,15.409999999999998,High Value Customer
14055.0,1,107,72.56400000000001,High Value Customer
14056.0,29,16,7.20248226950353,Medium-Value Customers
14057.0,18,24,21.125085910652928,Medium-Value Customers
14059.0,1,267,22.949999999999996,High Value Customer
14060.0,20,23,30.22354679802955,Medium-Value Customers
14062.0,12,10,94.27792792792793,Medium-Value Customers
14064.0,7,5,14.491707317073168,Medium-Value Customers
14066.0,1,267,21.792857142857144,High Value Customer
14067.0,2,153,7.20576923076923,High Value Customer
14068.0,1,321,11.077083333333334,High Value Customer
14071.0,9,6,3.9261561561561638,Medium-Value Customers
14073.0,2,22,9.967142857142857,Medium-Value Customers
14075.0,3,20,21.913023255813947,Medium-Value Customers
14076.0,1,305,2.6623913043478256,High Value Customer
14077.0,5,41,11.89095238095238,Medium-Value Customers
14078.0,6,66,16.144153846153852,Medium-Value Customers
14079.0,1,155,31.25833333333333,High Value Customer
14080.0,1,152,11.399999999999999,High Value Customer
14081.0,4,69,5.799166666666666,Medium-Value Customers
14082.0,1,424,6.284482758620689,High Value Customer
14083.0,9,37,5.626685082872927,Medium-Value Customers
14085.0,19,10,9.835454545454539,Medium-Value Customers
14087.0,2,151,2.5952857142857138,High Value Customer
14088.0,14,11,85.44998305084745,Medium-Value Customers
14089.0,1,57,11.5,Medium-Value Customers
14090.0,1,325,76.32000000000001,High Value Customer
14092.0,17,24,18.723963133640567,Medium-Value Customers
14093.0,1,13,4.2176190476190465,Medium-Value Customers
14096.0,34,12,11.139023010920376,Medium-Value Customers
14098.0,1,274,7.016666666666665,High Value Customer
14099.0,12,17,12.273690476190477,Medium-Value Customers
14100.0,1,138,7.496153846153846,High Value Customer
14101.0,6,74,170.76542857142857,Medium-Value Customers
14102.0,8,12,15.651547619047623,Medium-Value Customers
14104.0,2,125,10.295714285714284,High Value Customer
14105.0,2,86,16.583289473684214,Medium-Value Customers
14107.0,8,52,21.681290322580644,Medium-Value Customers
14108.0,3,90,16.976000000000003,Medium-Value Customers
14109.0,2,24,5.728571428571428,Medium-Value Customers
14110.0,13,1,36.1124203821656,Medium-Value Customers
14111.0,5,6,62.6,Medium-Value Customers
14112.0,12,23,16.03566473988437,Medium-Value Customers
14113.0,8,23,34.448,Medium-Value Customers
14114.0,2,37,25.768666666666665,Medium-Value Customers
14116.0,5,20,19.204722222222227,Medium-Value Customers
14117.0,1,144,30.0,High Value Customer
14119.0,1,355,-19.9,High Value Customer
14121.0,6,11,17.020496894409938,Medium-Value Customers
14124.0,1,85,83.91600000000001,Medium-Value Customers
14125.0,3,11,16.409760479041925,Medium-Value Customers
14126.0,4,11,40.22687500000001,Medium-Value Customers
14127.0,3,93,16.12977272727272,Medium-Value Customers
14128.0,2,61,13.858695652173916,Medium-Value Customers
14129.0,5,18,21.612692307692306,Medium-Value Customers
14130.0,1,320,7.221791044776118,High Value Customer
14132.0,12,3,17.811592039801,Medium-Value Customers
14133.0,5,38,19.677999999999997,Medium-Value Customers
14135.0,15,39,35.00231343283583,Medium-Value Customers
14138.0,2,120,20.901702127659583,High Value Customer
14139.0,1,47,15.99307692307692,Medium-Value Customers
14140.0,3,22,13.7320895522388,Medium-Value Customers
14141.0,6,30,19.109347826086964,Medium-Value Customers
14142.0,1,697,14.17318181818182,High Value Customer
14143.0,1,134,16.54285714285714,High Value Customer
14145.0,5,47,262.34999999999997,Medium-Value Customers
14146.0,6,82,12.039061224489796,Medium-Value Customers
14147.0,3,50,78.06666666666666,Medium-Value Customers
14148.0,1,234,52.4,High Value Customer
14149.0,3,35,6.485750000000001,Medium-Value Customers
14150.0,2,243,25.332307692307698,High Value Customer
14152.0,3,76,12.221800000000004,Medium-Value Customers
14154.0,2,240,25.8773076923077,High Value Customer
14155.0,1,267,19.791666666666668,High Value Customer
14156.0,66,0,79.84798591549286,Medium-Value Customers
14157.0,3,20,8.172040816326534,Medium-Value Customers
14158.0,1,41,12.381951219512198,Medium-Value Customers
14159.0,14,20,3.859983498349828,Medium-Value Customers
14161.0,3,127,10.282592592592593,Medium-Value Customers
14162.0,2,174,11.574400000000002,High Value Customer
14163.0,4,64,47.036730769230786,Medium-Value Customers
14164.0,2,71,56.267931034482764,Medium-Value Customers
14165.0,1,98,4.901599999999999,Medium-Value Customers
14167.0,4,9,11.054615384615383,Medium-Value Customers
14171.0,1,304,6.272241379310344,High Value Customer
14173.0,4,11,15.546206896551725,Medium-Value Customers
14174.0,1,182,5.171538461538462,High Value Customer
14175.0,7,30,18.95158536585367,Medium-Value Customers
14176.0,5,298,17.9375,High Value Customer
14177.0,5,85,12.894418604651163,Medium-Value Customers
14178.0,7,29,4.9569724770642205,Medium-Value Customers
14179.0,2,41,4.362303030303028,Medium-Value Customers
14180.0,31,11,18.71278225806451,Medium-Value Customers
14184.0,1,244,18.870416666666667,High Value Customer
14185.0,1,9,65.88333333333334,Medium-Value Customers
14188.0,10,72,28.435352112676057,Medium-Value Customers
14189.0,24,10,16.62205776173285,Medium-Value Customers
14191.0,14,10,17.71866920152092,Medium-Value Customers
14193.0,2,270,20.318809523809527,High Value Customer
14194.0,32,9,18.57077814569535,Medium-Value Customers
14195.0,3,202,120.33749999999998,High Value Customer
14196.0,1,107,55.919999999999995,High Value Customer
14198.0,7,19,15.079545454545451,Medium-Value Customers
14199.0,1,219,92.69999999999999,High Value Customer
14201.0,9,4,17.642051282051284,Medium-Value Customers
14204.0,1,151,3.6597727272727267,High Value Customer
14205.0,4,11,5.609743589743591,Medium-Value Customers
14206.0,2,240,14.679047619047616,High Value Customer
14208.0,1,184,15.173999999999998,High Value Customer
14209.0,7,11,23.490113636363642,Medium-Value Customers
14210.0,7,92,18.455242718446602,Medium-Value Customers
14211.0,13,54,18.714406779661015,Medium-Value Customers
14212.0,1,31,118.94222222222223,Medium-Value Customers
14213.0,1,638,-238.44000000000005,High Value Customer
14214.0,7,37,14.288999999999996,Medium-Value Customers
14215.0,7,12,16.311192660550464,Medium-Value Customers
14216.0,4,17,31.17457627118644,Medium-Value Customers
14217.0,24,10,17.994018691588785,Medium-Value Customers
14218.0,1,43,14.123333333333335,Medium-Value Customers
14219.0,1,212,12.848571428571429,High Value Customer
14220.0,2,189,30.114285714285714,High Value Customer
14221.0,10,43,17.66932989690721,Medium-Value Customers
14222.0,1,178,16.662682926829266,High Value Customer
14223.0,4,123,15.987377049180328,Medium-Value Customers
14224.0,4,111,8.899322033898306,Medium-Value Customers
14226.0,7,29,30.159452054794517,Medium-Value Customers
14227.0,15,27,18.11863387978143,Medium-Value Customers
14229.0,5,52,33.73488372093023,Medium-Value Customers
14231.0,5,95,15.223333333333334,Medium-Value Customers
14232.0,8,43,17.321440677966105,Medium-Value Customers
14233.0,5,5,40.20861111111113,Medium-Value Customers
14234.0,4,22,4.877106918238996,Medium-Value Customers
14235.0,6,11,38.673249999999996,Medium-Value Customers
14236.0,2,81,32.724000000000004,Medium-Value Customers
14237.0,1,697,17.888888888888893,High Value Customer
14238.0,1,327,18.35625,High Value Customer
14239.0,13,44,20.030172413793114,Medium-Value Customers
14240.0,2,90,21.19857142857144,Medium-Value Customers
14241.0,1,95,21.37,Medium-Value Customers
14242.0,2,235,17.534375,High Value Customer
14243.0,14,92,17.134324324324314,Medium-Value Customers
14245.0,5,177,14.977499999999997,High Value Customer
14246.0,3,111,19.65413333333334,Medium-Value Customers
14247.0,1,190,6.838500000000001,High Value Customer
14248.0,1,319,37.8225,High Value Customer
14250.0,3,31,17.153603603603607,Medium-Value Customers
14251.0,5,11,36.91923076923077,Medium-Value Customers
14256.0,3,255,17.315925925925924,High Value Customer
14257.0,6,52,28.85299065420561,Medium-Value Customers
14258.0,10,10,112.94714285714282,Medium-Value Customers
14259.0,1,142,24.0,High Value Customer
14261.0,2,51,22.374038461538458,Medium-Value Customers
14262.0,8,18,18.309300699300707,Medium-Value Customers
14264.0,3,125,16.814210526315794,Medium-Value Customers
14265.0,2,110,17.10258064516129,Medium-Value Customers
14267.0,7,3,19.38015151515151,Medium-Value Customers
14270.0,1,9,16.987931034482756,Medium-Value Customers
14271.0,1,226,11.232000000000003,High Value Customer
14272.0,2,74,13.271515151515153,Medium-Value Customers
14273.0,4,36,19.30931034482759,Medium-Value Customers
14276.0,5,0,13.591866666666663,Medium-Value Customers
14277.0,4,16,17.35526315789474,Medium-Value Customers
14280.0,1,197,16.755,High Value Customer
14282.0,15,20,23.906025641025668,Medium-Value Customers
14284.0,3,80,17.013235294117653,Medium-Value Customers
14285.0,4,22,70.74111111111112,Medium-Value Customers
14286.0,5,1,16.12564912280701,Medium-Value Customers
14287.0,4,65,13.748181818181818,Medium-Value Customers
14288.0,2,35,24.344117647058823,Medium-Value Customers
14289.0,6,6,19.38851063829787,Medium-Value Customers
14290.0,6,12,22.402427184466013,Medium-Value Customers
14291.0,12,32,16.274369747899154,Medium-Value Customers
14292.0,14,1,44.62342592592591,Medium-Value Customers
14293.0,4,148,17.156721311475398,High Value Customer
14295.0,2,39,22.099999999999998,Medium-Value Customers
14297.0,6,18,20.063437499999996,Medium-Value Customers
14298.0,45,53,31.01368292682925,Medium-Value Customers
14299.0,18,0,17.625617283950614,Medium-Value Customers
14300.0,1,19,14.4,Medium-Value Customers
14301.0,2,108,39.5025,Medium-Value Customers
14304.0,2,38,7.3,Medium-Value Customers
14305.0,5,32,16.39781818181818,Medium-Value Customers
14306.0,3,52,59.526285714285706,Medium-Value Customers
14307.0,6,1,16.642888888888894,Medium-Value Customers
14309.0,10,29,18.859186991869926,Medium-Value Customers
14311.0,2,36,8.507777777777779,Medium-Value Customers
14312.0,6,37,18.52402298850574,Medium-Value Customers
14314.0,1,107,15.0,High Value Customer
14315.0,7,22,23.624807692307684,Medium-Value Customers
14317.0,1,183,21.190833333333334,High Value Customer
14320.0,3,39,8.169285714285715,Medium-Value Customers
14321.0,5,11,12.445121951219505,Medium-Value Customers
14323.0,4,115,14.006341463414637,Medium-Value Customers
14326.0,2,36,18.538888888888888,Medium-Value Customers
14327.0,1,164,25.970833333333335,High Value Customer
14329.0,14,18,18.32245353159853,Medium-Value Customers
14331.0,2,136,16.523571428571426,High Value Customer
14332.0,3,23,33.319615384615375,Medium-Value Customers
14333.0,2,182,18.49736842105263,High Value Customer
14334.0,9,17,15.579509202453991,Medium-Value Customers
14335.0,2,17,7.432698412698413,Medium-Value Customers
14336.0,4,17,17.943444444444452,Medium-Value Customers
14338.0,4,197,16.300588235294114,High Value Customer
14339.0,4,36,16.10611111111111,Medium-Value Customers
14340.0,1,219,22.45,High Value Customer
14341.0,9,46,16.664461538461524,Medium-Value Customers
14342.0,6,22,25.321250000000006,Medium-Value Customers
14344.0,8,98,12.534225352112678,Medium-Value Customers
14345.0,1,333,18.16333333333333,High Value Customer
14346.0,2,32,17.026333333333337,Medium-Value Customers
14348.0,1,261,22.753888888888888,High Value Customer
14349.0,1,11,4.306451612903228,Medium-Value Customers
14350.0,2,68,12.319047619047618,Medium-Value Customers
14351.0,1,165,51.0,High Value Customer
14352.0,4,37,22.95659574468085,Medium-Value Customers
14353.0,1,127,15.1,High Value Customer
14354.0,2,90,18.18,Medium-Value Customers
14355.0,1,454,15.854545454545455,High Value Customer
14356.0,4,61,17.551052631578944,Medium-Value Customers
14357.0,1,44,5.506585365853661,Medium-Value Customers
14359.0,6,20,15.21689655172414,Medium-Value Customers
14360.0,4,121,18.035847457627117,Medium-Value Customers
14362.0,1,23,3.931707317073171,Medium-Value Customers
14364.0,8,5,53.874637681159406,Medium-Value Customers
14367.0,19,22,17.200412757973748,Medium-Value Customers
14368.0,1,320,19.375000000000004,High Value Customer
14371.0,1,296,25.125,High Value Customer
14373.0,1,359,19.1375,High Value Customer
14375.0,1,157,3.435733333333333,High Value Customer
14377.0,2,263,56.095454545454544,High Value Customer
14379.0,2,45,7.567391304347827,Medium-Value Customers
14381.0,1,53,3.619285714285716,Medium-Value Customers
14382.0,1,27,4.779160305343511,Medium-Value Customers
14383.0,3,164,21.147288135593218,High Value Customer
14385.0,3,10,14.436428571428573,Medium-Value Customers
14386.0,1,297,20.342857142857145,High Value Customer
14387.0,3,75,12.646857142857153,Medium-Value Customers
14388.0,10,11,16.607539267015717,Medium-Value Customers
14389.0,5,33,16.124516129032255,Medium-Value Customers
14390.0,13,5,15.781683848797261,Medium-Value Customers
14393.0,1,218,13.589999999999998,High Value Customer
14395.0,12,46,9.835439093484421,Medium-Value Customers
14396.0,2,214,6.684794520547945,High Value Customer
14397.0,23,4,26.912421052631586,Medium-Value Customers
14400.0,2,141,21.52692307692308,High Value Customer
14401.0,14,60,22.076393442622944,Medium-Value Customers
14403.0,5,142,54.85807692307693,Medium-Value Customers
14404.0,7,109,13.795384615384618,Medium-Value Customers
14406.0,1,2,19.59375,Medium-Value Customers
14407.0,9,108,27.777368421052625,Medium-Value Customers
14408.0,7,11,24.360093457943925,Medium-Value Customers
14409.0,7,71,34.69545454545454,Medium-Value Customers
14410.0,15,16,2.008013937282229,Medium-Value Customers
14411.0,1,311,75.92857142857143,High Value Customer
14412.0,3,43,16.918444444444447,Medium-Value Customers
14413.0,1,363,5.334782608695653,High Value Customer
14414.0,8,92,15.154387755102045,Medium-Value Customers
14415.0,18,20,9.496013071895423,Medium-Value Customers
14416.0,2,23,35.01571428571429,Medium-Value Customers
14418.0,3,26,15.622983870967744,Medium-Value Customers
14419.0,6,11,5.136213592233011,Medium-Value Customers
14420.0,2,86,12.862333333333334,Medium-Value Customers
14421.0,2,5,30.115185185185187,Medium-Value Customers
14422.0,6,18,19.205585585585588,Medium-Value Customers
14423.0,1,219,88.39999999999999,High Value Customer
14424.0,1,18,322.08,Medium-Value Customers
14426.0,16,19,14.844318181818183,Medium-Value Customers
14427.0,2,51,21.37294117647059,Medium-Value Customers
14428.0,7,47,8.31175675675676,Medium-Value Customers
14431.0,2,69,18.08,Medium-Value Customers
14432.0,6,10,5.904476439790572,Medium-Value Customers
14434.0,6,22,114.39999999999999,Medium-Value Customers
14436.0,1,304,9.895555555555555,High Value Customer
14437.0,2,144,-7.233333333333334,High Value Customer
14438.0,1,191,14.655555555555557,High Value Customer
14439.0,1,320,83.16375,High Value Customer
14440.0,5,43,42.8669090909091,Medium-Value Customers
14441.0,10,22,26.188813559322043,Medium-Value Customers
14442.0,5,120,22.715000000000003,Medium-Value Customers
14443.0,7,54,14.294693877551024,Medium-Value Customers
14446.0,4,29,3.548054607508535,Medium-Value Customers
14447.0,5,19,16.617571428571434,Medium-Value Customers
14448.0,2,10,18.767500000000002,Medium-Value Customers
14449.0,4,19,3.515891472868217,Medium-Value Customers
14450.0,3,4,12.08125,Medium-Value Customers
14451.0,2,61,6.0788073394495425,Medium-Value Customers
14452.0,2,11,4.265161290322582,Medium-Value Customers
14453.0,1,307,5.451363636363637,High Value Customer
14456.0,14,23,3.119375639713407,Medium-Value Customers
14457.0,1,311,28.41,High Value Customer
14459.0,1,156,49.673513513513505,High Value Customer
14460.0,4,111,22.54941176470588,Medium-Value Customers
14461.0,3,149,11.683666666666662,High Value Customer
